tweet,emotion
"#Unlock1 condition in #mumbai
#MumbaiFightsCovid19 #MaharashtraBachao pic.twitter.com/LFI14ykJeG",sadness
"मनुष्यबळाअभावी नियोजित फेऱ्या रद्द; बस नसल्यामुळे सर्वसामान्यांचे हाल...
#Lockdown5 #Unlock1 #Mumbai #BestBus https://www.loksatta.com/mumbai-news/shortage-of-best-buses-create-problem-for-passengers-on-first-day-of-lockdown-relief-zws-70-2182553/ …",joy
#Unlock1 just a bad decission. We could have waited for another 2 weeks. #coronavirus #Covid_19india #Mumbai,sadness
"And here we enter into Bhagwan Bharose 1.0 🙏🏻
#coronavirus #COVID__19 #India #Mumbai #Unlock1  pic.twitter.com/BV0zHqi3jX",sadness
"Scary! And we are opening up #Mumbai , does it make sense? #MissionBeginAgain #Unlock1  https://twitter.com/SreenivasanJain/status/1270238366286483457 …",fear
"8th June #Mumbai #CoronaUpdate total 50k cases, single highest day toll of 64. Of the 2.24 L tested, 1/4 are positive. Doubling in 20 days; 10k cases added in May alone. 99% ICU beads occupied. There are only 1094 #ICU beds #COVID19 #Unlock1",joy
Discipline without education is better then the education without discipline. #MarineDrive #SocialDistancing #Mumbai #Unlock1  pic.twitter.com/BPpxGy5rJd,joy
"#Unlock1 situations in #MUMBAI
#MumbaiFightsCovid19
#MaharashtraBacha @Swamy39 👇
#UddhavResign pic.twitter.com/ViveXocTd0",sadness
"Mumbai back to square one.
#MissionBeginAgain
#Unlock1  pic.twitter.com/4tjHlxoe2l",joy
"Some more visuals from the site where phase-2 of the #COVID19 hospital for critical patients is being constructed at #BKC, #Mumbai by the @MMRDAOfficial
#coronavirus #RestartingIndia #Unlock1  pic.twitter.com/dtviwwhLpv",sadness
"Breaking! 80 वर्षीय कोरोना रुग्ण शताब्दी रुग्णालयातून बेपत्ता; रुग्णालय प्रशासनाचा भोंगळ कारभार सुरूच

 https://www.esakal.com/mumbai/80-year-old-corona-patient-disappears-shatabdi-hospital-mismanagement-hospital-administration …
#Sakal #covid19 #SakalNews #thane #mumbai #Corona #lockdowneffect #CoronaVirus #MarathiNews #MissionBeginAgain #Unlock1",sadness
"Our sales team are fully equipped with protective gears.

For more details call
B. Kandhari Group: +91 9920303061 

#Unlock1 #UnlockYourOpportunity #RealEstate #bestinvestment #investmentproperty #property #businessideas #bestdeals #bkandharigroup #bkandhariproperties #mumbai  pic.twitter.com/CTScKXNwUA",sadness
"Coronavirus News LIVE Updates: With over 50,000 COVID-19 cases, Mumbai alone accounts for 57% of Maharashtra's over 88,000 cases #COVIDー19 #Unlock1 #RestartingIndia #coronavirus #Maharashtra #MumbaiLockdown https://www.cnbctv18.com/healthcare/coronavirus-news-live-updates-india-covid-19-total-cases-set-to-cross-25-lakh-today-mumbais-best-buses-to-run-from-today-as-country-enters-into-unlock-1-6090611.htm …",sadness
"Some more visuals from the site where phase-2 of the #COVID19 hospital for critical patients is being constructed at BKC, Mumbai by the @MMRDAOfficial
#coronavirus #RestartingIndia #Unlock1  pic.twitter.com/Gg5kW7YFx8",sadness
"#Unlock1 in #MUMBAI
#MumbaiTraffic #MumbaiBachao #MumbaiFightsCovid19 pic.twitter.com/Pa6uANyJYx",joy
"This is #Aamchi_Mumbai.... 
#Ram Bharose. 
Andher Nagri Chaupat Raja.
#Virar phulpada 8.00 AM.
Line for best Bus.
#Unlock1
#Mumbai @rjraunac @Dev_Fadnavis. pic.twitter.com/nS8jUDZLhn",joy
"#Mumbai has crossed 50K #COVID19 cases! 

#MissionBeginAgain #Unlock1 #IndiaFightsCorona",sadness
" https://youtu.be/dzr5JK4MosU 
MORNING MOTIVATION 
#Unlock1 #mumbai #morningthoughts #riseandshine",joy
Lastly financial capital is known as #MumbaiMeriJaan but #Mumbaikars don’t forget Corona cases in Mumbai are highest in country n with over stretched health system its imp that one remains cautioned2survive in city of dreams wid same amt of #HighSpirits #MumbaiLockdown #Unlock1  pic.twitter.com/ZgttMRyJLz,joy
"सार्वजनिक वाहतूक व्यवस्था अपुरी, नियोजनाचा अभाव...
#Lockdown5 #Unlock1 #Mumbai
 https://www.loksatta.com/mumbai-news/inadequate-public-transport-system-on-the-first-day-lack-of-planning-abn-97-2182429/ …",joy
This how 10% people going to work in #Mumbai #MumbaiTraffic #Unlock1  pic.twitter.com/x8VPYtYDQF,sadness
#COVID19India #Mumbai #Unlock1 #coronavirus #Lockdown5 #IndiaFightsCorona yeh hai mumbai meri jaan  pic.twitter.com/AkNymXSEFM,joy
Bless each #mumbaikar #mumbai travelling to work or shop! Travel safe and be kind to others too! #Unlock1 doesn't seem right..,joy
"As we all know 70%of offices are open in mumbai.
So, #Mumbaikar & #mumbai 

Stay safe and stay fit 
#coronaupdate #coronaoutbreak #unlock1  pic.twitter.com/Clzo72PlbB",joy
Mumbai daily: Unlocked but...  https://mumbai-eyed.blogspot.com/2020/06/unlocked-but.html?spref=tw … #roseringedparakeets #parrots #socialdistancing #bandraeast #mumbai #india #unlock1,joy
".
#comparision of #DeltaCorp       Casino 🎰 company of India 🇮🇳
@NSEIndia 
With $MGM ...... Date: 8/6/2020

#Unlock1
#LasVegas vs/     
#Goa
#bigbulls , #WarrenBuffett of BHARAT #RJ, 
#IqbalMenon #worli, #Ceejay house 🏡, #Mumbai, 
#HFT, 
#CoLocation of #Servers India!! pic.twitter.com/GZwN2lO5qC",sadness
"#Mumbai: Mission Infecting Again ?
1st of #Unlock1 and it was crowded everywhere. Follow gvmnt guidelines please! 
Watch the news on Unlock Mumbai!  pic.twitter.com/6h9uH5YZiB",disgust
"Mumbai Update:

Total cases: 49,863 (1,314 cases today)

Death toll: 1,700 (64 deaths today)

Discharged: 22,038 (842 discharged today)

Active cases: 26,125
 https://dnaindia.com/india/report-covid-19-cases-in-mumbai-near-50000-mark-death-toll-touches-1700-2827204 …
#COVID19India #CoronavirusOutbreak #Covid_19 #Unlock1",sadness
"COVID-19 cases in Mumbai near 50,000-mark, death toll touches 1,700
 https://www.dnaindia.com/india/report-covid-19-cases-in-mumbai-near-50000-mark-death-toll-touches-1700-2827204 …
#COVID19India #CoronavirusOutbreak #Covid_19 #Unlock1",sadness
With This Kind of Dedication We Will Surely Defeat Corona in #Mumbai . Strict Rules and Actions Required in #Unlock1 too. To Flatten the Curve.,sadness
"+1

#BiggestMoviesEver
#MovieLovers #StayAtHome #Unlock1 #Avengers #Endgame #Marvel #MCU #AvengersEndgame #MarvelStudios #Mumbai",joy
"Long queues of people waiting for buses seen at various parts of #mumbai on the 1st day of #Unlock1.
This was as no local train services are started for #mumbai. 
#mumbaiexpressnews #MumbaiLockdown #Mumbaikars pic.twitter.com/0HCtBFNcVQ",anger
@GujaratPolice @MumbaiPolice How to apply for e-pass to move from Gujarat to Mumbai via Road during Unlock 1? #Unlock1,fear
We request you start mumbai local to avoid rushing on mumbai roads and buses and to maintain social distancing. It will help to divind the public.@PiyushGoyal #Unlock1,fear
"As recd on WhatsApp. 

Claimed to be of Mumbai- Unlock Day 1

#unlock2 #Unlock1  pic.twitter.com/LQD8YgsTXL",sadness
"They also wondering...where are HUMANS....
.
.
Delhi // India
.
.
#lockdown #unlock #unlock1 #indiaunlock #delhi #mumbai #dogs #straydog #doglove #humananimallove #wondering
.
.
#awara_fotugrapher #mainbhihuawara…  https://www.instagram.com/p/CBLkiy2DHiK/?igshid=1dc5o949miqew …",sadness
"After spending 1000 bucks on today's travel I have sent message to HR requesting them to close salary account & directly credit my salary into ola wallet as nothing will be left after that.
 #unlock2 #Mumbai #Unlock1",sadness
"Mumbai #coronavirus updates.
08.06.2020
#MissionBeginAgain
#Unlock1
🗣️ 654 Suspected Positive
🤒 1314 Total positive patients
☠️ 64 deaths, 
🏃 842 discharged today
☠️1700 deaths in the city since 25.01.2020  pic.twitter.com/B8xatnhas5",sadness
"1/ Can you stay 74 days indoor without stepping out? Every person had a Lockdown story, this Ghanian #footballer who was stuck at Mumbai Airport for 74 days too has one. Watch the full interview on The Sports Journalist. #COVID19 #Unlock1 #Chiyaan
 https://youtu.be/YYHobYgu8MI  pic.twitter.com/uHMfhYiPRf",joy
"All social distancing norms being thrown to the wind as India sees the first day of #Unlock1.Some of it unavoidable in a country like ours.What do u think is going to happn whn Metro starts in #Delhi & local trains in #Mumbai, as they eventually must?Citizen initiatives required",sadness
"Total covid-19 cases in Mumbai crosses 50,000 mark; Maharashtra tally at 88,528. 
Mumbai witnesses huge surge in traffic on 1st day of unlock 1. 
@mybmc #Mumbai #MumbaiLockdown #Unlock1 #FightAgainstCOVID19 https://twitter.com/tv9gujarati/status/1270010853736148992 …",anger
"No deaths & 12 COVID19 cases reported in Dharavi area of Mumbai today. Total number of cases in the area is now at 1924, including 71 deaths: Brihanmumbai Municipal Corporation. #Unlock1 #Dharavi #MumbaiFightsCovid19",sadness
"#Mumbai, the city worst-hit by #Coronavirus in India is only taking baby steps at re-opening. @archanajsr reports from what was once a bustling market in #Dadar as some small businesses attempt to limp back to life.
#Unlock1  pic.twitter.com/pF0z4K8q0V",sadness
Stepped out of the house after 79 days for a quick walk to the beach and I was greeted with this beauty 😍 Stood there in awe and watched the #sunset 🌅 Hope is all we have 🤞🏻 Hang in there 🤗 #Unlock1 #mumbai #thememoryalbum #photography #photographer pic.twitter.com/nUNXIjqqjR,joy
All eating outlets open but strictly take away n home delivery #Mumbai #Unlock1,sadness
"Sir, health infra & bed scarcity in metros especially Mumbai & Delhi is in extremely alarming. Why is that govt is not preparing enough make shift hospitals. How well is India prepared for #Unlock1 will come to know in few days time. The real battle of common man now begins!!",sadness
Just in :- #mumbai crosses 50k Cases of #coronavirus and today being the first phase of #Unlock1 !! And looking at people waiting with no social distance and without mask I’m worried 😟,fear
"#unlock2:  #Ghazal by #NidaFazli ji, sung by #AlhadKashikar Ji from our album Nida Between The Lines
Subscribe:  https://youtu.be/czcELuPRQ1c 

उठ के कपड़े बदल घर से बाहर निकल जो हुआ सो हुआ
रात के बा'द दिन आज के बा'द कल जो हुआ सो हुआ
- निदा फ़ाज़ली #Unlock1 #Mumbai #Monsoon #lockdown pic.twitter.com/qEus0bRsf5",joy
"लॉकडाऊन पुन्हा लागणार का, याची भिती आता व्यक्त होत आहे.
 https://maharashtratimes.com/sports/cricket/cricket-news/unlock-1-0-on-first-day-mumbaikars-broke-the-rule-of-social-distancing-aakash-chopra-slams/articleshow/76265795.cms …
#Unlock1 #coronavirus #Mumbai #Cricket",sadness
"they do say mumbai spirit
is infectious

#MarineDrive #Unlock1 #coronavirus pic.twitter.com/QGapPCY0P2",sadness
"Coming up at 8 & 9 pm | Inside Saravana Bhavan in Chennai, forum mall in Bengaluru, Dadar market in Mumbai and Select City Mall in Delhi, we bring you special reports on how day one of #Unlock1 panned out  

@ShereenBhan @TimsyJaipuria @archanajsr @JudeSannith24 @MugdhaCNBCTV18 pic.twitter.com/oEiJWSmzIQ",joy
"State govt should know that it is impossible to maintain social distance with respect to public transport in the city of Mumbai , with the kind of Infra we have & the number of people we cater to its IMPOSSIBLE. 
#Unlock1 #COVID__19
@RoadsOfMumbai @MNCDFbombay @TOIMumbai https://twitter.com/TOIMumbai/status/1269878035550834688 …",sadness
"No need to hurry , take it easy while opening Hotels , Restaurant , Malls ,
Theatre's .
Think ten time's .
#Lockdown5
#Unlock1
#MumbaiRains #Mumbai",joy
"Social distancing goes for a toss !!!😱😱 Is this #Unlock1 ?
#coronavirus seems to have no effect on them ? Risking their own lives ? That's #Mumbai the city which never sleeps @OfficeofUT @CMOMaharashtra @CNNnews18 @IndiaTodayFLASH pic.twitter.com/CFBhQRDBkc",sadness
"@MPLodha @NIRANJAN63 @mybmc @AUThackeray @PrashantNGaikwd is it possible to get an justification from @mybmcWardD asking why haven’t they removed these illegal encroachments on the Mumbai Central flyover. 
#unlock1
@MNCDFbombay @RoadsOfMumbai @TOIMumbai @mumbaitraffic pic.twitter.com/tW5I0a0GX4",sadness
Rise and Shine..  #COVID19India #Maharashtra #Mumbai #LockdownFailed #godsaveusall #godblessall #Unlock1,joy
"Double edged sword, our #Unlock1 #beginagain #mumbai with some many out, after umpteen days of #lockdown, it's like multiple Exxon Valdez spills of humans, cars and everything!!",sadness
"Wah! Just see the clamour of ppl who are dying to get into #CoronaExpress 
Did someone mention #SocialDistancing ?
#Mumbai #BestCM
#Unlock1 #BhagwanBharose1 pic.twitter.com/LcDdvOxFOc",sadness
Mumbai people are unlocking really well  #Unlock1 #Lockdown5 #COVID19India #coronavirus pic.twitter.com/y5MOoZPL9b,joy
"Waah ji Waaah #Unlock1 ka Day 1 in #mumbai & kya Adbhut tareeke se #SocialDistancing ka paalan ho raha hai..

Ab pata chala Mumbai me sabse jyada cases kyon hain ?

Ab kuch log yahan bhi #WorldBestCM ka Raag alaapne aayenge ...but Ground reality ko Ignore karenge... pic.twitter.com/BOJqFBrB6K",sadness
"Unlock 1 (Mumbai)
Did you see Social distancing?
Nobody is serious about COVID-19.
See if you can do anything.
It will Drastically Increase postive petient Numbers in mumbai.
#unlock2 #Unlock1
@CPMumbaiPolice @OfficeofUT @AUThackeray @Dev_Fadnavis @ANI @CMOMaharashtra @PMOIndia pic.twitter.com/vDS4ItH8jY",joy
"Now Opportunity has been unlocked to invest in home & secured your life. 

#Unlock1 #UnlockYourOpportunity #RealEstate #realestatetips #bestinvestment #investmentproperty #property #businessideas #business #positivesteps #ideasforhome #bestdeals #bkandharigroup #mumbai  pic.twitter.com/2ABsetldyW",joy
"#Mumbai : Day 1 of #Unlock1 
Happy days are here again... 😕  pic.twitter.com/C9rHQaDnkK",joy
The only way to reduce the crowding in Mumbai in this #Unlock1 is to allow people to travel inter-district without e-pass. Schools are online and people will prefer to go to their relatives in different districts,disgust
"Bringing Back The Good Old Days !!
@RRPSpeaks @AUThackeray @sachin_rt
#Mumbai #Unlock1 #Days #MumbaiFightsCovid19 pic.twitter.com/G6HAB4urnw",joy
"Mumbai public right now...
#Unlock1  pic.twitter.com/UU6Se8czK8",anger
"#LocalMemes
Mall owners right now!!! 😂😂😂
#memes2020 #Unlock1 #unlock2 #shopping #malls #Mumbai #pune #Maharashtra #Delhi #kolkata #WestBengal #Karnataka #tamilnadu #LocalSamosa pic.twitter.com/FFBXuNex7A",joy
Very sad news 😭 @PMOIndia sir lockdown didn't worked as expected ! @CMOMaharashtra sir mumbai is leading 🤦🏻‍♂️ #LockdownFailed #COVID19India and now there is UNLOCK 1 #Unlock1 🤦🏻‍♂️  pic.twitter.com/FZuhJJQNht,sadness
"T109-Income-tax Update:

Mumbai ITAT l has issued a circular explaining modalities of functioning of Virtual SMC courts from 8th June 2020 to 19th June 2020

#ITAT #Mumbai #incometax #tax #update #TaxInBrief #Unlock1  pic.twitter.com/NMlE9eO6iv",sadness
"सोमवार की शाम को #Mumbai के सड़कों पर दिखी गाड़ियों की लंबी कतार

#Unlock1
#Traffic pic.twitter.com/Bso5ljemWm",anger
I think it is logical to ban the entry on such public places as I don't think Mumbai is ready for such freedom still. @CMOMaharashtra @AUThackeray @OfficeofUT @mybmc. Pls do something else we are staring at a really high numbers. #MissionBeginAgain #Unlock1 #Maharashtra,anger
"I wish I had the self confidence of all the people roaming around without an ounce of fear.
Such strong will and self belief.
They truly believe that wearing a paper thin face mask is the solution to an easily communicable disease.
Ah! Mumbai Meri Jaan ❤️🇮🇳
#Unlock1
#Confidence",joy
Day 1 of India lifting lockdown restrictions or #Unlock1 as govt is calling it saw more people visit places of worship than malls & restaurants. Delhi & Mumbai also saw traffic jams after two and a half months. I’m live next on @ChannelNewsAsia w/ @SteveLaiCNA & @GlendaChongCNA,sadness
"Mumbai is almost back on its feet.

#Unlock1 #COVID19 https://mumbaimirror.indiatimes.com/in-photos-mumbai-unlocks-itself-post-strict-lockdown/photostory/76260447.cms?picid=76260658 …",sadness
"#Coronavirus: #Mumbai steps out after 75 days of #lockdown as city reopens #Unlock1 #Maharashtra #Lockdown5 #pandemic #coronavirusupdates
Link:  https://bit.ly/3dIzMwx  pic.twitter.com/kcigC7z7WV",sadness
"The new normal is just like the old one. Sharing as received. Authenticity is still a question.

#Mumbai #MumbaiCorona #schoolreopening #NewNormal #unlock2 #Unlock1 #Covid19 #coronavirus pic.twitter.com/U7ZA1SJsu3",joy
"Do you really think the city should have begin this #Unlock1 @AUThackeray @CMOMaharashtra Mumbai is worst hit, please do not play with the people's lives like this.  https://twitter.com/MumbaiMirror/status/1269955674512912385 …",joy
"Specially in #Delhi #Maharashtra #Mumbai n densely spread states. 

#Unlock1 #Kejriwal #unlock2 #schoolreopening #COVID19India #CoronavirusIndia pic.twitter.com/OgiQifuRXM",sadness
"#Unlock1 : All Lamborghini Dealerships in Delhi, Mumbai and Bangaluru are open for business with stringent adherence to the Lamborghini Sicurezza guidelines and govt directions.

@Lamborghini
@LamborghiniInd
@LamborghiniDEL
@lamborghiniblr 

Read More:
 http://bwautoworld.businessworld.in/article/Lamborghini-India-Re-Opens-All-Dealerships-/08-06-2020-194661/ … pic.twitter.com/4aaGnBljXi",sadness
"The world is reopening 
So are we 

#unlock1.0 
#missionbeginagain
#realtorlife #realtor #property #home #office #mumbai #thane #realtorsofinstagram #propertyfinder pic.twitter.com/OugNUZyXJ2",joy
This is Mumbai!!! Social Distancing is a joke #Unlock1 #unlock2 #Mumbai @AUThackeray @CMOMaharashtra @MumbaiPolice @jitendradixit pic.twitter.com/2pxLeu1l3g,anger
"Taking a 3 day break from twitter as it is becoming a little toxic thanks to abuses on my DMs from peacefools.Will be back with P2 of my thread! 
Also got loads of work to do now that we are in #Unlock1 mode in Mumbai!",sadness
"Only God can save Mumbai.
#Unlock1 #UnlockingIndia #CoronavirusIndia pic.twitter.com/OKQyiCjZhE",joy
"Instead of sharing videos and criticizing your city, try to support and educate people.
Baki toh you can leave upto this phase of 'Bhagwan Bharose 1.0'
(2/2)
#Mumbai #Unlock1 #MissionBeginAgain",sadness
"Things are opening up once again.
There will be traffic jams. Like you got stuck in that jam, all others are on their way to workplace. Everyone's hungry again for livelihood.
Not even 10% would be doing tp on a Monday morning.(1/2)
#Mumbai #Unlock1 #MissionBeginAgain",anger
"#schoolreopening #ArvindKejriwal #Unlock1 #Mumbaikars @CMOMaharashtra @AUThackeray 

Stop this else MUMBAI is waiting for a big disaster in happening.

Sad and worried to see this.  pic.twitter.com/OIEhU4qHcM",sadness
"#Unlock1 begins today, malls & religious places to remain shut in Maharashtra. @archanajsr gets a ground report from Dadar West in Mumbai, an otherwise busy street  pic.twitter.com/tmGzYHHcHo",sadness
@CMOMaharashtra Why did we have lockdown? Only to see this! So well managed 👏 #unlock2 #Unlock1 #Mumbai #LockdownFailed pic.twitter.com/FyrAUHKcca,joy
"#Unlock1
#unlock2
@PMOIndia
@ashokgehlot51 

1) people offering prayers at temples.
2) Large no. of People out for a walk at Marine Drive Mumbai.
3) People not following social distancing norms.

Modi ji :  pic.twitter.com/0ES0h81cCv",sadness
"Mumbai has highest number of corona cases and people want to stay fit by crowding,not mainting social distancing and then blame government  for increase in  corona cases. What surprises me is most of them are senior citizens.
#MarineDrive #Mumbai #COVID__19 #Unlock1",sadness
What govt want to do? Mumbai open without local trains and Delhi open without Metro? #CoronavirusIndia #Unlock1,sadness
"Mumbai: ‘Mission Begin Again’ chokes Eastern and Western Express Highways during office hours
#Unlock1
 https://www.phoneswiki.com/mumbai-mission-begin-again-chokes-eastern-and-western-express-highways-during-office-hours/ …",anger
"#unlock2
#Unlock1 #mondaythoughts #Mumbai #CoronavirusIndia #Covid_19 #LockdownEnd #lockdownindia pic.twitter.com/dz2PlHqZ58",anger
"#unlock2 #Unlock1 #coronavirus
1) Muslims offering Namaz at Mosques.
2) Large no. of People out for a walk at Marine Drive Mumbai.
3) People not following social distancing norms.

Modi ji :  pic.twitter.com/plkpqR4AUN",anger
Mumbai Day 1 #Unlock1  pic.twitter.com/26n1RaSgqH,joy
"The last day of lockdown. 
The last day nature gets to breathe.

#Unlock1 #unlock2 #coronavirus #COVID #WorldOceanDay2020 #Mumbai  pic.twitter.com/SeZ6agmpxF",sadness
WTF #Mumbai #Unlock1  https://twitter.com/KawaleSnehal/status/1269571835823194113 …,anger
#Unlock1 in #Mumbai  pic.twitter.com/5oNbVvxpvO,anger
"Mumbai - GT Hospital Covid Ward No 3 Conditions of Washroom no water
#StaySafeStayHealthy
#Unlock1
#Followme pic.twitter.com/tGYtoVqufn",sadness
"'Corona Drive?' Crowd At Marine Drive In Unlock 1 Is Proof We Are Not Taking COVID-19 Seriously

Read More about it on Paperboyapp download now. 

#Unlock1 #unlock2 #COVID19 #CoronavirusIndia #Mumbai #MarineDrive #india #Bombay #paperboy #paperboyapp #awarnessredefined pic.twitter.com/EAnKMO5BlP",anger
#unlock2 #Mumbai #COVID19 #coronavirus #IndiaFightsCoronavirus #Unlock1 Everyone is exposed  https://twitter.com/ikunalshukal/status/1269874694813028353 …,anger
"Mumbai is looking to go back to normal while Corona is still out there. And then it's called #SpiritOfMumbai . It's not Unlock1.0, it's #RamBharose1.0",sadness
"Crowd at Marine Drive on Sunday, Crowd today to get inside the bus. With limited transport the 1st day itself led to chaos! 
I don't know what will happen in next few days! 
#MissionBeginAgain #Unlock1 #Mumbai #Thane",joy
"Today i gota diffrent reply saying ""its functional in pune, but mumbai its still not resumed"" what should i doo go to pune for all the way to repair my device. How much patience i should have to get my device repair. This is the first day for #Unlock1. @CMOMaharashtra",joy
"@OfficeofUT @CMOMaharashtra what is this complete chaos in Mumbai?? Local trains are not started but people are forced to come to office. Govt should either start the entire city or impose strict rules. Dont keep fellow citizens hanging in middle.
#Corona
#Unlock1  pic.twitter.com/hv051m0VMS",sadness
"Now that BEST buses have started their services in #Mumbai here’s a look at what’s happening in the city. Fewer people following social distancing, more lives at risk! @RoadsOfMumbai @RidlrMUM @MumbaiPolice #Unlock1 #UnlockingIndia pic.twitter.com/8qrkashbYQ",joy
#Throwback #traditionalwear #photoshoot #mondaythoughts #MondayMotivation #Unlock1 #fashionworld #fashionista #model #beauty #beautyqueens #BeautyBlogger @deewrite #Thane #mumbai #mumbaifashion #desigirl pic.twitter.com/n2jiyOfout,joy
"Unlock1: अब आम लोगों के लिए Mumbai में BEST Buses शुरू 
Watch Full Story :  https://youtu.be/jPbPzH7G4Jw 
#Mumbai #BESTBuses @TanushreePande pic.twitter.com/0Qos12DXz3",disgust
And we are back!! @workingifilms is now open again. Send us your scripts. Let’s chat on how to make those projects happen Or just call and let’s chat about the future  #unlock1 #unlock1ishere #postcovid19 #postcovid #gettingback #adfilms #productionhouse #tvcommercials #mumbai  pic.twitter.com/P9KwE1l1hF,anger
Massive #traffic jam observed on #Mumbai roads. This is on 1st day of 3rd phase of #Unlock1 ...I request @CMOMaharashtra to reverse its decision for opening private offices with 10% staff. Lets first concentrate on #COVID19 and #healthcare infra https://mumbaimirror.indiatimes.com/coronavirus/news/mumbai-massive-traffic-on-western-and-eastern-express-highways-on-monday/articleshow/76255552.cms …,anger
"People forgot that #lockdown was #Unlock1 to focus on economy not to freely visit anywhere and do shopping.
.
#coronavirus has effected worst in #Mumbai.",sadness
"ndia unlock 1.0 with strict rules and measures.
#corona #unlock #unlock1.0 #workfromhome #lockdown #India #shoopy #Indiafightscorona #accounting #invoice #onlineshop #smallbusiness #shoopyapp #free #smallbusiness #supports #unlocking #chennai #banglore #hyderabad #mumbai #Noida pic.twitter.com/IicyMf0q2R",joy
"A map prepared by CSIR-NEERI, Mumbai showing #COVIDー19 cases in India. (8th June 2020)

#coronavirus #MaharashtraFightsCorona #MedicalMaharashtra #MEDD #coronaupdatesindia #UnlockingIndia #Unlock1 #MumbaiFightsCovid19 #StayHomeStaySafeSaveLives #COVID19India #UnlockIndia pic.twitter.com/XoBYdk5kbP",sadness
"Peoples who r suffering & finding difficult to get beds in hospitals they may try to reach their religious places #Temples, #Mosque, #Church, #Gurudwara etc. they r opened by Govt as our priority was always this never #Hospitals & #Schools. #Delhi #Mumbai #Unlock1",sadness
"What did you do in 65 days of lockdown if this is the arrangement of #Unlock1 @AUThackeray @OfficeofUT @rajeshtope11 ?

New Cases will rise exponentially & we will have to again lockdown Mumbai for months

@MoHFW_INDIA @drharshvardhan @narendramodi @poonam_mahajan @ShelarAshish https://twitter.com/tweetsvirat/status/1269904990534905857 …",anger
"A map prepared by CSIR-NEERI, Mumbai showing #COVIDー19 cases in Maharashtra. (8th June 2020)

#coronavirus #MaharashtraFightsCorona #MedicalMaharashtra #MEDD #coronaupdatesindia #UnlockingIndia #Unlock1 #MumbaiFightsCovid19 #StayHomeStaySafeSaveLives #COVID19India #UnlockIndia pic.twitter.com/0QoBBITRDS",sadness
"who are responsible for this.
they are not following a  social distancing 
this is happening all over the Mumbai 
 government should take strict action on this.
#CMofMaharashtra #MumbaiPolice
#Unlock1 #StaySafe 
T-1 pic.twitter.com/eFJiOPykZ4",fear
"Government has started the economy but citizens aren't realizing that social distancing should be followed  otherwise living with Corona are just words which will be spoken until unless there is some vaccine or a medicine!😐
#Covid_19india #Mumbai #SocialDistancing #Unlock1",fear
" https://mumbaimirror.indiatimes.com/coronavirus/news/mumbai-massive-traffic-on-western-and-eastern-express-highways-on-monday/articleshow/76255552.cms …

Another shocker. How can the #CoronaPandemic get controlled in #Mumbai if such things start happening frequently? When will we #Mumbaikars learn??

#MumbaiLockdown #Unlock1",anger
The New Normal #mumbai #monday #MondayBlues #MondayMotivation #Unlock1 #india #birds #gopro pic.twitter.com/SVcdBmFLrs – at Taj Mahal Palace & Tower,joy
Mumbai on Work mode. #Unlock1 #COVID19India pic.twitter.com/7QYKUhK3Ez,anger
"#unlock2
#Unlock1

1) people offering prayers at temples.
2) Large no. of People out for a walk at Marine Drive Mumbai.
3) People not following social distancing norms.

Modi ji :  pic.twitter.com/unlLIzUBG4",sadness
"Is our #MUMBAI safe?
The Real Mumbai start, No Social Distance, No Mask on face

God bless BEST Driver and Conductor

God Bless #corporate #Security
#MumbaiLockdown #MumbaiTraffic #BestBus #cmomaharashtra #UdhavThackeray #adityathackeray #PMModi #PMOfIndia #BMC #Unlock1  pic.twitter.com/ZmIKL7JNwa",joy
